Twitter URLs,Twitter IDs,Full Text
https://twitter.com/KonaBean5/status/901951250295607296,901951250295607296,1 adult (7 months pregnant) 3 small children under age 4 located in the attic 11414 Olivewood dr Houston Texas #HarveySOS #harveyrescue V/FB
https://twitter.com/KonaBean5/status/901951469880057856,901951469880057856,2 adults 2 children water at waste level no access to roof. Water is rising fast 9015 Sandpiper Houston Texas 77074 Via FB #HarveySOS
https://twitter.com/KonaBean5/status/901952274708168705,901952274708168705,Family of 4 (2 children 1 diabetic)10310 Ney St Houston Texas (Edgebrook area) via FB#HarveyRescue #HarveySOS
https://twitter.com/KonaBean5/status/901952670033903616,901952670033903616,Amanda 8327696449 2 adults 5 kids (2 are babies) and a puppy12606 Ellenview Dr Houston Texas Via Facebook#HarveySOS #HarveyRescue
https://twitter.com/KonaBean5/status/901956115029688322,901956115029688322,1 adult on roof of car 145 Hill Rd via Facebook#HarveyRescue #HarveySOS
https://twitter.com/KonaBean5/status/901957206559555589,901957206559555589,Stacy Sparks 832-692-1913 (water surrounding house)3 adults 3 dogs 2 cats &amp; a rabbit23016 Glenwood Blvd via Facebook#HarveySOS
https://twitter.com/KonaBean5/status/901957355058933760,901957355058933760,-
https://twitter.com/KonaBean5/status/901957528577331201,901957528577331201,3 adults (male)Kolter Elementary -school is filling up with water 9710 Runnymeade Dr Houston Tx via Facebook #HarveySOS #HarveyRescue
https://twitter.com/KonaBean5/status/901957716943536130,901957716943536130,1 adult (male) stuck there since last night no water or food10801 East Freeway Plz (DAYS INN) via Facebook#HarveyRescue  #HarveySOS
https://twitter.com/KPRCAmyDavis/status/901943469823987713,901943469823987713,@mrkmully @HoustonChron Please go to 4959 Braesheather!! Jamie Bisel has been stranded since 5:30am. Her neighbors have been on the roof since 7am. Please help.
https://twitter.com/La_Folle_Emily/status/901886667753185281,901886667753185281,-
https://twitter.com/LacarMusgrove/status/901970584430682113,901970584430682113,"@HarveyRescue @abc13houston @houstonpolice @ArtAcevedo #NeedWaterRescue3 people - 1 adult 2 teenagers11115 SageviewHouston,Tx."
https://twitter.com/LAFresh93/status/902926666913210369,902926666913210369,-
https://twitter.com/LanaLorraine/status/901907084492582912,901907084492582912,#rescue #Houston #flooding 9701 Meyer Forest ApartmentsChildren and families need evacuation help https://t.co/koCv7XjyaE
https://twitter.com/LankfordBen/status/901864984724033538,901864984724033538,"3102 W. Bay Area Blvd. Apt. 1305, Friendswood 77546Two adults stuck in first floor apartment@Houstonpolice @houstonOEM#houstonflood1"
https://twitter.com/lauramccord50/status/902351846089490432,902351846089490432,Please rescue Isis Bragg &amp; her son. 5915 Uvalde Rd#Houston
https://twitter.com/LaurieC_64/status/902384242809856001,902384242809856001,#Help #KatyTexas #Elderly at 4334 Aspenglen 77084 needs to be rescued has dogs she is deep water and water is rising can anyone rescue her
https://twitter.com/LeeniLuOpines/status/901964091165696000,901964091165696000,#Houston AyershireHood boat rescue needed @ 4126 Gennoch Ln 2nd Flr of house 2 families call/text James/Yvette 713-301-7634 or 832-499-6860
https://twitter.com/LeslieWeeden/status/901949996098084866,901949996098084866,Houston 8714 Linkmeadow Lane 16 people in need of rescue.  Children &amp; ailing elderly woman.  Can't get through to CG or 911.
https://twitter.com/lianaslove/status/902813160968683520,902813160968683520,-
https://twitter.com/LibVMac/status/901946748960210944,901946748960210944,#Houstonrescue #harveyrescue https://t.co/jsWzHvuOiB
https://twitter.com/life0ff/status/902711392972587008,902711392972587008,"SOS! MANY people &amp; BABIES in need of rescue ASAP! @ Riviera Pine Apt., 555 NORMANDY STREET, Houston 77015 #HarveySOS @HarveyRescue"
https://twitter.com/LifeEternal4U/status/901884049601339392,901884049601339392,"Houston: My sister-in-law &amp; husband on second floor. Water rising. Need Rescue. Address 5747 Indian Circle, Houston TX 77057-1302"
https://twitter.com/lilshawtyyy21/status/901825254363975680,901825254363975680,My grandfather is stuck in his motor home waiting for water rescue 4042 Tartan LaneHouston TX 77025Please help https://t.co/VoDyoWPo2X
https://twitter.com/Lily_v_Shtupp/status/901899043579731968,901899043579731968,@alt_noods https://t.co/8cJZcU8adQ
https://twitter.com/lisacabrera/status/902311072778117120,902311072778117120,@TheRitaGarcia please send help my cousin &amp; her son and her husband  and two cats needs to be rescue her address is 2706 straight lane
https://twitter.com/LizNBntown/status/901943782857433088,901943782857433088,-
https://twitter.com/LogannAriannaa/status/901863115159154690,901863115159154690,WERE STRANDED AT 600 DEATS ROAD DICKINSON TX 77539 @abc13houston  PLEASE HELP. THERES BABIES OUTSIDE
https://twitter.com/LondonTera/status/902432373870125056,902432373870125056,@asthehosptuRNs 10807 Kirkwell dr Houston Texas
https://twitter.com/loveegiggless/status/901877307996024832,901877307996024832,@abc13houston My aunt is stuck on Greenspoint in the fed ex warehouse1517 greens rd houston Tx 77022 Someone please help us!!!!!
https://twitter.com/lovelynnn_/status/901922432583434242,901922432583434242,"@JARONAMO__ and I need help badly please 8950 chimney rock road apt 122 houston,Tx 77096 we need to get out of meyerland asap! Plz RT"
https://twitter.com/LuckyNole/status/901883476986793986,901883476986793986,-
https://twitter.com/lvnette_/status/902547904820326402,902547904820326402,"My aunt and her 7 year old daughter are stuck in Spring, Tx"
https://twitter.com/MagenPastor/status/902001069437452289,902001069437452289,"Can someone please rescue my friends mom!! Address is...14607 Oak Bend Dr.Houston TX, 77079See attached Joe... https://t.co/mhlCRkhZcq"
https://twitter.com/marieibl1/status/901941891016613888,901941891016613888,#houstonflood  Wini Breitbach. 4439 Cheena Corner of Cheena and Cliffwood. Please help if safe. she is in her 80's and is trapped.
https://twitter.com/maryleesoaps/status/901888457001377792,901888457001377792,"@USCGHeartland people at 1704 Warwick road. Houston, Texas 77093 are still looking for help been trying the phone lines but constantly busy"
https://twitter.com/matil55136086/status/901878460766937088,901878460766937088,My family is in desperate need rescuing. My grandmother is 95 years old and completely Address is 8815 Valley view Houston Texas.
https://twitter.com/mattiebabb/status/901963817050968064,901963817050968064,@socialgoodinact @HarveyRescue
https://twitter.com/mattiebabb/status/901970998303404032,901970998303404032,@B_Real85 @CajunNavyRelief I've added this request to the TX Rescue Request form! https://t.co/ANXb3U8mBz
https://twitter.com/mattiebabb/status/901973552538165248,901973552538165248,@LeeniLuOpines I have added your request to the TX Rescue Request form! https://t.co/ANXb3U8mBz
https://twitter.com/mattiebabb/status/901974329872728064,901974329872728064,@socialgoodinact @HarveyRescue I've added your request to the TX Rescue Request form. Are you still in need of assistance?
https://twitter.com/MegYuup/status/902345505300250625,902345505300250625,They need help #Houston #Harvey https://t.co/5BMPc1V6Iz
https://twitter.com/MelanieNathan1/status/902218986149969920,902218986149969920,@EdEmmett HELP rescue 2 people and 2 pets. 13118 Maxwell. Cypress Single story. on porch.water at porch evel #Harvey2017 #houwx #hounews
https://twitter.com/melaniespencer/status/901840210618703874,901840210618703874,-
https://twitter.com/MelissaEsc15/status/901996620220424194,901996620220424194,"YALL PLEASE SOMEONE HELP ME SEND HELP TO 520 GULF BANK RD, HOUSTON TX, 77037 MY BESTFRIEND AND HER FAMILY + 4 MORE FAMILIES ARE STILL THERE"
https://twitter.com/michaelwright50/status/901884580164239362,901884580164239362,@ArtAcevedo @markberman @houstonpolice Can't get through on the coast guard number. I have four families trapped at 10306 Balmforth on the second floor.
https://twitter.com/MochaMocha4/status/901976773713424384,901976773713424384,"@harveyrescue Thomas Randolph/5426 Marcus St #4 Houston, TX 77026/2 adults/elderly man over 80/713-675-9361. #HarveySOS"
https://twitter.com/mocitydes/status/901886653597454336,901886653597454336,-
https://twitter.com/mrsbnjohnson/status/901880075783680001,901880075783680001,@abc13houston @GovAbbott Please send rescue team to 7321 Miley for my elderly veteran dad.  Been in attic since 5:30am. Please Please Please
https://twitter.com/terrylgparker/status/901901580018089984,901901580018089984,-
https://twitter.com/mrsmarkariddell/status/901919168466956288,901919168466956288,-
https://twitter.com/msbrowntatum/status/901972301671010304,901972301671010304,Friend &amp; small kids stranded in #houstonflood 9215 Denton 77028. Please help! @RedCross @fema @CityofHouston
https://twitter.com/msdonnaworks/status/901865066177363972,901865066177363972,-
https://twitter.com/michaelwright50/status/901884580164239362,901884580164239362,@ArtAcevedo @markberman @houstonpolice Can't get through on the coast guard number. I have four families trapped at 10306 Balmforth on the second floor.
https://twitter.com/Msmonimon2371/status/902931081942274048,902931081942274048,"@sconestextmrder Yes, (409) 549-1637. Thank you"
https://twitter.com/MsStanley17/status/902691373660332032,902691373660332032,URGENT  URGENTBOATS ARE NEEDED AT TIDWELL AND MESA FOR RESCUE. ABOUT 100 PEOPLE NEED TO BE RESCUED NEAR... https://t.co/Dhm9ft2THT
https://twitter.com/mswashingtons/status/901831917657628672,901831917657628672,I need rescue in #meyerland asap. Water is to chest in house #houstonflood 4815 Jason please help #Harvey
"https://twitter.com/MyCRWNFit/status/902936844572250113""","902936844572250113""",#PortArthurSOS https://t.co/yRm92DJMj9
https://twitter.com/MyCRWNFit/status/903048882535485441,903048882535485441,#portarthurrescue #PortArthurAddresses #PortArthurSOS #CajunNavy https://t.co/POjrOF4l7C
https://twitter.com/mylabsrule/status/901883998099660800,901883998099660800,@houstonpolice  Families need help and rescue on 9407 Cranleigh Ct. in Houston. Water is up to second floor and approaching the roof
https://twitter.com/mymy11401/status/901990337714978816,901990337714978816,*please repost*.. I have a disabled cousin and my grandmother in the house and are stranded. 5510 Collingsworth 77026. @houstonpolice @USCG
https://twitter.com/myriamin/status/901953451009212416,901953451009212416,"Friends say six people including elderly and children need rescue in #Houston Nobhill 5500 Braesvally, apt 91, 77096 - 911 hasn’t responded https://t.co/Q9Axj7gkCL"
https://twitter.com/MysticCindi/status/901920786432315393,901920786432315393,This is a good friend of mine. He and his pets need to be rescued from his home! Please share!! 911 has been busy!! #HoustonFlood #Rescue https://t.co/sIbtLbRSDq
https://twitter.com/NaimaHazelton/status/901978255132995586,901978255132995586,-
https://twitter.com/Natinicolexo/status/901947887533379585,901947887533379585,Father and daughter needs help.  Stranded 3301 W Hughes On #22 #Dickinson #texas #houstonflood #HurricaneHarvey #help #dickinsonPD #911
https://twitter.com/ncrainbowgrrl/status/901876055644020736,901876055644020736,"#Harvey can someone help my friend? 9246 Richland drive, Houston."
https://twitter.com/neeemzo/status/901907971193663488,901907971193663488,"Immediate help is needed. My friends are stuck at their house waiting for any boat. Address: 4065 south Braeswood blvd, #Houston, Tx, 77025"
https://twitter.com/nelleremoolb/status/902705428144025600,902705428144025600,Found on Facebook #HarveySOS #HarveyRescue https://t.co/thAyWtFLHg
https://twitter.com/nelleremoolb/status/902711743109103616,902711743109103616,https://t.co/PiNRNQsISi #HarveySOS #HarveyRescue https://t.co/8z1nwRkpjj
https://twitter.com/nelleremoolb/status/902713068072960001,902713068072960001,https://t.co/PiNRNQsISi #HarveySOS #HarveyRescue https://t.co/dkj4wyDPrm
https://twitter.com/NiallSunshine1D/status/901913453945921536,901913453945921536,-
https://twitter.com/nickibadkins/status/901957025776664577,901957025776664577,@Fox26Houston 5130 braesvally dr Houston -family trapped with two small children on second story with water coming in-need help #CajunNavy
https://twitter.com/Nikky456__/status/901977255810883584,901977255810883584,-
https://twitter.com/NirahstylSeqret/status/901940051030007809,901940051030007809,-
https://twitter.com/Nisee27/status/902372780624240641,902372780624240641,My family is in need of help. https://t.co/StValrv1Aa
https://twitter.com/NorahODonnell/status/901851408248516608,901851408248516608,"Friend stranded on roof with three dogs, says situation is getting dire. @USCGHeartland 6030 Woodbrook Ln @USCG https://t.co/6H6K59pErM"
https://twitter.com/NotAcquiescing/status/902938318790287361,902938318790287361,@alt_noods 831 West 17th Port Arthur!!! Anybody in this area please help my family!!!!! #PortArthur #HurricaneHarvey
https://twitter.com/o1jzyblue/status/901981588791099395,901981588791099395,"@KHOU help needed at The Vosswood Nursing Center 815 South Voss Road Houston, Texas 77057"
https://twitter.com/Okay_Layla/status/902930496610586627,902930496610586627,-
https://twitter.com/Pai_Sofia/status/901995399946403840,901995399946403840,-
https://twitter.com/pameladyer/status/901945995084390400,901945995084390400,-
https://twitter.com/PAspire/status/901943926218772485,901943926218772485,Anyone near this address with a boat? Coworker needs rescuing. 11726 Greenmesa Dr 77044 Bltwy 8 &amp; Lake Houston #coastguard #houstonflooding
https://twitter.com/PatrinaC/status/902349773860216832,902349773860216832,"#HarveyRescue #HarveySOS 14007 Long Meadow Dr, 77045. 2 adults. Teaosha Alexander on FB. Confirmed still needs rescue."
https://twitter.com/PinkJocy/status/901941231084818432,901941231084818432,#harveyrescue #harveysos https://t.co/AzlzGlsLKc
https://twitter.com/plwtexas/status/901985333902020608,901985333902020608,@houstonpolice @abc13houston  also elderly at 9215 Linda vista. 832-549-5868.  Need rescue. https://t.co/eyCriQTDnl
https://twitter.com/PooleLoe/status/901918305144922112,901918305144922112,@L0stSandal 3:24 pm: 8305 talton Houston Texas 77028 also need help. A child with a ventilator ‼️‼️
https://twitter.com/PooleLoe/status/901920233664897024,901920233664897024,"@L0stSandal 4:31pm @USCG 8919 Pritchett Dr Houston, TX 77096 also has neighbor with young children needing help. Please go to Pritchett Dr! Help"
https://twitter.com/pranshukhanna/status/901932504852156418,901932504852156418,Help needed 4401 Lafayette in Bellaire. young family w 3 yo and 8mo infant #HarveySOS #HarveyRescue @HarveySOS @HarveyRescue @AmbalaKhanna
https://twitter.com/PrettyGirlKami/status/901990080956563456,901990080956563456,@GotDamnLonzo Yess murdered
https://twitter.com/Princessluna11/status/901934036167393281,901934036167393281,"Family of 5 #harveyrescue at 5023 Wigton Dr, #Houston waiting for rescue. #Houstonflooding #HurricaneHarvery  RT https://t.co/JYLaHN1l0z"
https://twitter.com/Princessluna11/status/902286122134499328,902286122134499328,"Urgent #HarveyRscue Scott Billingsly - Need transport for dialysis 19508 TX-321, Cleveland, TX 77327 Breathing decreased #HoustonFloods  RT"
https://twitter.com/public_jq/status/901956274711126016,901956274711126016,@HoustonRescue 9200 E. Chatwood &amp; Mesa Rd. Wheelchair Seniors on ventilators about to drown. NEED HELP PLEASE
https://twitter.com/PurpleGimp/status/903100669074145280,903100669074145280,W Orange Stark Elementary 2605 MLK Jr Dr. #OrangeTx still has 100-150 ppl needing pick up &amp; transport to state line. #CajunNavy #PortArthur
https://twitter.com/RaeRoca/status/901923910459019267,901923910459019267,They are at 1511 Bamwick Drive. 77090
https://twitter.com/Rama_Don22/status/901952074044329984,901952074044329984,"9109 fondren rd #1610 St James apartments on Wanda Lane in Houston, TX. My friend is a diabetic with a heart condition. PLEASE RESCUE!!!!!!"
https://twitter.com/Raybanmonster/status/902722418988470272,902722418988470272,-
https://twitter.com/ReaganBattalion/status/901842719559094272,901842719559094272,"Mother &amp; 5 children trapped on roof at 11711 Woodshadow Houston, TX, 77013. https://t.co/olrI4PihRC"
https://twitter.com/RedHatSweeper/status/901972108472934400,901972108472934400,"Disabled man and elderly woman trapped on Homewood Ln in Houston, please help. 9327 Homewood Ln."
"https://twitter.com/ReenyNY/status/902352483384688641,","902352483384688641,","#Help ISIS, 21 yo girl &amp; her 1 year old #baby! Water rising FAST! Forest Creek Apts, 5915 Uvalde Rd, Apt 409, #Houston #Texas 77049 #Rescue"
https://twitter.com/ReginaaGorge/status/901882665896378370,901882665896378370,"Need rescue @ 12842 Cinder Cone Trl Houston, TX 77044"
https://twitter.com/RevMarkB/status/901913666630627328,901913666630627328,"3 peeps and 3 dogs are trapped at 6034 Beaudry Drive, Meyerland with 1 foot of water in house. If anyone has a boat, please head over"
https://twitter.com/RevMarkB/status/901938307378098178,901938307378098178,"Harvey HELP: friends son trapped on his roof (single story needs rescuing. He is located at 6315 silver chalice drive, Chatue forest, 77088."
https://twitter.com/RiceKarmelette/status/902010175183241220,902010175183241220,@JacksonLeeTX18 Please help me 9231 Oak. Knoll lane Houston Texas we are on the roof the whole neighborhood is has been eight hours nobody came
https://twitter.com/RichDreamsbby/status/901877822389714945,901877822389714945,"Not to be rude but those numbers everybody post DONT HELP , we need some real help . 9305 forest dale lane Houston Texas 77078 ‼️‼️‼️"
https://twitter.com/RichDreamsbby/status/901917758027423745,901917758027423745,"My  Aunt and Uncle Need help , A Dyalisis Patient. lives on  8526 Sunderland Houston Texas 77028  Please HELP ASKING FOR  HELP PLEASE"
https://twitter.com/rjmunthe/status/901994641972658176,901994641972658176,"We need people at #1527ParkBirchLane Katy, TX 7745 #CajunNavy. Elderly/disabled"
https://twitter.com/rkgreenwade/status/901911316805423105,901911316805423105,"@HCSOTexas need a rescue at 9314 Woodlyn Rd 77078, 2 adults and a 3 year old. Has been trying to get through to Rescue"
https://twitter.com/rkgreenwade/status/901998789904527360,901998789904527360,@HCSOTexas @KHOU  @abc13houston Neketta &amp; Kelly Shafer need rescue 8718 Shady Vista 77028 #HarveyRescue
https://twitter.com/RLBiz_Ins/status/901975047748845569,901975047748845569,777 Coolwood Dr Houston 8 Wk son not breathin turnin blue PH @ 2% no power! No family here 🙏🏽#HarveyStorm #houstonflooding #HoustonStrong
https://twitter.com/Robeie/status/901892679725969409,901892679725969409,@ArtAcevedo @houstonpolice 5303 Queensloch - there is a man flooded out of his house and stranded - phone lines are busy. Please help him if you can.
https://twitter.com/RockabyeAnnie/status/901973365031829504,901973365031829504,"2 families - 3 adults, and 4 children. Over 7 ft of water in house. Need boat rescue in Bellaire- 4437 Dorothy St 77401 @USCG @CajunNavy2016"
https://twitter.com/Rondokyza_/status/901880563052752896,901880563052752896,-
https://twitter.com/rooney__A/status/901967911451013120,901967911451013120,"Can someone please get help to this address please!! There are two parents and a baby girl 8309 Green River Dr, Houston, TX 77028"
https://twitter.com/RoseyRozay_/status/902932494395346944,902932494395346944,-
https://twitter.com/RuthSorbello/status/901954605751382016,901954605751382016,"@3ChicsPolitico @CajunNavyRelief   An elderly man needs rescued at 8111 Woodlyn Rd Houston, 77028"
https://twitter.com/RygbiAmByth/status/901956024306987009,901956024306987009,"J.J. &amp; Houston Football Fans! EMERGENCY! League City/ Dickinson, TX ""Critter Haven Rescue Center"" Animals distress https://t.co/CFXt66lTTt🙏🏼 https://t.co/JZWuOkizIh"
https://twitter.com/sahluwal/status/901845249894400001,901845249894400001,Stranded family @fema @USCG @houstonpolice. 12811 sandy hook drive 77089. Please help.#Houstonflood
https://twitter.com/samantaaadtx/status/903055296569987072,903055296569987072,"@MsResistFL @chrismarvalus @CNN Can you please add 3030 chasse ridge dr. Orange, Tx 77632? Three people and a dog need rescue."
https://twitter.com/SamicaKnight13/status/901967855968772096,901967855968772096,"Elderly bedridden resident. Water rising. @HCSOTexas @houstonpolice @USCG (9202 Homewood Ln. Houston, Tx 77028) #harveysos #HarveyRescue https://t.co/a4QgoQH4BC"
https://twitter.com/schachin/status/902821454290358272,902821454290358272,@USCG @HarveyRescue #HarveySOS #CajunNavy 3639 41st street Port Arthur 89 Year Old in knee deep water that is rising. 409-749-9879 #urgent
https://twitter.com/schlerman/status/901948539856715778,901948539856715778,"Need rescue, 5130 Rutherglen Drive, 77096. 4 adults, 5 toddlers (newborn twins). water rapidly rising. @USNationalGuard @fema @CityofHouston"
https://twitter.com/schlerman/status/901950011356966914,901950011356966914,@USNationalGuard @fema @CityofHouston @cohoustonfire @houstonpolice need rescue at 5130 Rutherglen Drive. 4 adults and 5 toddlers including newborn twins
https://twitter.com/sean_hill/status/901894406202118148,901894406202118148,-
https://twitter.com/serenaarabella/status/902900738929684481,902900738929684481,-
https://twitter.com/serenaarabella/status/902904778916814848,902904778916814848,-
https://twitter.com/SesimeTweets/status/901942573740302336,901942573740302336,12 Y/O BOY NEEDs RESCUED! 8100 Cypresswood Dr Spring TX 77379 They are trapped on second story! #houstonflood #HurricaneHarvey #Houston https://t.co/dd43KGmR4y
https://twitter.com/seveliajohnson/status/901966562709704704,901966562709704704,If anyone is near 9303 Ribbonwood 77078 please pick up my aunt &amp; uncle. They're not mobile &amp; in knee deep. #TexasFlood #HurricaneHarvery
https://twitter.com/shameless_l/status/901845643429335040,901845643429335040,I need HELP! Water is too high!! 11615 Graywood Ct Houston tx 77089
https://twitter.com/shannie0417/status/901853787970834437,901853787970834437,@KHOU please we need rescue 5445 Breasvalley please help us
https://twitter.com/sharmeenc/status/901985259255980034,901985259255980034,#HarveySOS #HarveyRescue Family stranded on 2 level of home with no electricity. Address is 4324 Dorothy Street
https://twitter.com/SheafferTracie/status/901989110587514880,901989110587514880,@CNN Woman trapped with a baby needing rescue: Shardea Harrison 8614 Valley Meadow Drive 77078 832-680-9276
https://twitter.com/shiphitsthefan/status/902928321427755009,902928321427755009,@alt_noods INBOX: Fifteen people are trapped at 2432 Jillian Street (Bellbrook Estates in Port Arthur)
https://twitter.com/shiphitsthefan/status/902934359354769412,902934359354769412,"@alt_noods 2505 JULIAN DR 77640, Port Arthur TX .  Water getting higher, Somebody send help to Bellbrook!!!"
https://twitter.com/shiphitsthefan/status/902936422470098946,902936422470098946,@alt_noods Rescue team needs to be sent to 5500 Roosevelt Ave Port Arthur TX 77640
https://twitter.com/shoeluv123/status/902709384744198148,902709384744198148,"@ChrisCuomo looking for missing 85 year old cousin, Evelyn Berkowitz, 2506 Riverside Drive Houston 77004. Please help we can't reach her"
https://twitter.com/Shotwell_LMC/status/902673031172116482,902673031172116482,"832-285-6792 832-836-1700 2 Elderly ,2 Teen 1 (w/ cerebral palsy), 1 toddl 9110 Tidwell Rd, #1103  Houston, TX 77078@HarveyRescue #SOSharvey"
https://twitter.com/simgotursix/status/901890290398756864,901890290398756864,"@MsCoCoDominguez @Fox26Houston 9402 Cadman CtHouston, TX 77096 Please help, they are on a backstreet hidden from water rescue view"
https://twitter.com/skent711hair/status/901964999958175746,901964999958175746,-
https://twitter.com/slapthepopeup/status/901961577959698432,901961577959698432,"5227 imogene street Houston Texas 7703511 people2 story House next door, 2 elderly#HarveySOS @HarveyRescue"
https://twitter.com/sluce2000/status/901953796062015488,901953796062015488,-
https://twitter.com/Smbrad92/status/901978044931473408,901978044931473408,#rescue #harvey Please rescue my daughter and family at Mt. Canaan Church on N. Wayside @ Ley road. Please RESCUE THEM https://t.co/xQo0w4L5UX
https://twitter.com/socialgoodinact/status/901966097930481664,901966097930481664,We need a rescue Please help 2 ladies in desperate need of help at 12807 Enchanted Path Dr Houston Texas 77044
https://twitter.com/socialgoodinact/status/901968532577157120,901968532577157120,I have 4 ppl needing to be rescued  4610 beechnut  !!!
https://twitter.com/socialgoodinact/status/901970946197729280,901970946197729280,"WE NEED A RESCUE TEAM HERE10012 Tidwell rd Houston Tx, 77078 Pls SEND HELP"
https://twitter.com/socialgoodinact/status/902008347582504961,902008347582504961,WE NEED A RESCUE TEAM HERE8901 seeker St Houston TX My People Stuck Somebody Help Me ASAP please ‼️‼️‼️‼️‼️‼️‼️‼️❗️❗️❗️
https://twitter.com/SoniaAzadTV/status/901817986792783872,901817986792783872,SOS: If anyone is near 331 isolda (77024) in #houston &amp; can SAFELY offer help- a family is cornered in attic. #Harvey #hounews
https://twitter.com/sparklingLily/status/901955153074454528,901955153074454528,#harveyrescue   (retweet this!!)Amanda 8327696449 2 adults 5 kids (2 are babies) and a puppy12606 Ellenview Dr Houston Texas
https://twitter.com/SquiddlesLuvsU/status/902350108708270081,902350108708270081,624 N Eldridge Rd 77079 PEOPLE STRANDED AT ELDRIDGE TOWNHOMES BETWEEN ENCLAVE AND MEMORIAL DR NEED TO GET OUT NOW PLEASE HELP
https://twitter.com/StarCreativeI/status/902933159699939329,902933159699939329,"@Mike_Rawlings RT:Please Help! RESCUE Reaux Family of Four on Roof2649 25th StreetPort Arthur, TX (409) 548-1172"
https://twitter.com/Stephenetta/status/901982514520182784,901982514520182784,"RESCUE  needed in Houston. Stranded on roof of two story house due to flooding.  Alone and scared, please HELP!  7483 Brompton St."
https://twitter.com/StevenVanegas1/status/902384345515741185,902384345515741185,#Harvey #HarveyFlood #harveyhouston #HarveyRescue https://t.co/7afTIGGArO
https://twitter.com/Sunkissed__soul/status/901978810786226176,901978810786226176,-
https://twitter.com/Susan_Mayer_/status/901981132287164416,901981132287164416,"@timgw37 20 ppl in need of rescue. Including 6 children, elderly and pregnant women. In attic. 626 roper st houston TX 77034"
https://twitter.com/SwavJr/status/902803809109516288,902803809109516288,-
https://twitter.com/SynergyLounge/status/902742873686368258,902742873686368258,@HarveyRescue #HarveySOS No Power No Food &gt; 24hrs! Elderly/3 yr/mom 8324341589 101 Normandy #301 77051
https://twitter.com/Tacothusiast/status/901986527269588996,901986527269588996,-
https://twitter.com/TasharaTV/status/901938901752971267,901938901752971267,Another RESCUE NEEDED: 4518 Woolworth st Houston 77026. #retweet #houston #harvey
https://twitter.com/TasharaTV/status/902003599269605376,902003599269605376,⚠️⚠️ RETWEET: RESCUE NEEDED -&gt; 17118 Loch Raven LaneHouston Texas 77060
https://twitter.com/TeamTytwax/status/902361817736994816,902361817736994816,"I got a family without power at 702 st ives ct, houston, tx with an infant any ideas? #HurricaneHarvey"
https://twitter.com/ThePlatypuses/status/901973716829167616,901973716829167616,@ArtAcevedo Sick people trapped in van on Feeder at 610 and Wayside.  They need a rescue
https://twitter.com/thisday1234/status/901861213331746817,901861213331746817,@RedCrossHouston My grandmother is bed-ridden and water is in her home. 5909 Birdwood. Can u send help
https://twitter.com/ThuanRom/status/902680057302396928,902680057302396928,@KPRC2 My friend at 7511 Boxwood Ridge LnRichmond TX 77407 (Mission Bend ) with small children need to be rescued.  PLEASE HELP !
https://twitter.com/tiffany_1023/status/901914298825498624,901914298825498624,-
https://twitter.com/tiffany_1023/status/901918292318748676,901918292318748676,-
https://twitter.com/tmoten1027/status/902000567727378432,902000567727378432,"@SylvesterTurner 7400 N. WAYSIDE MT. CANAAN BAPT CHURCH /PLEASE SEND HELP TO NORTHEAST HOUSTON!! FAMILIES, ELDERLY, CHILDREN, PETS."
https://twitter.com/tntthierry/status/902930748834930688,902930748834930688,"@cnn Help Help Help Disable Man needs rescuing 3915 Lydia St, Beaumont Texas 77705"
https://twitter.com/TobyTinelli/status/902726482585321473,902726482585321473,-
https://twitter.com/ToddnBlair/status/901930637858398208,901930637858398208,-
https://twitter.com/ToniBubb/status/901861194553798657,901861194553798657,Please help! Friend with baby stuck at Tonawanda Dr and Willowbend. #Harvey#Rescue #FoxNews #KPRC #FEMA  #houtx  #help
https://twitter.com/TooLoo45/status/902698563821555712,902698563821555712,"@abc13houston we need help! Elks Forest and Downey Violet Ln Houston, Tx 77044! Down toward the end!"
https://twitter.com/trap_gawwwd/status/901971122157125632,901971122157125632,@alt_noods Family of 3 cannot leave home safely at 4103 Lochmire Ln 77039
https://twitter.com/Travis5mith/status/901988645447589888,901988645447589888,A family w/ water pouring into home at 14606 Ravenhurst Lane Houston 77070 is asking for help ASAP. Contact is (512) 496-3850 or @kenelizjo
https://twitter.com/Treese0131/status/901972966614986753,901972966614986753,NEED HELP HOUSTONWoman w/ 4 month child is stranded. Water almost to 2nd floor 838 Greens Rd Houston Tx 77060Collinwood Gardens Apt 210
https://twitter.com/trinakort72/status/901991261426593794,901991261426593794,"Family needs rescuing. Bottom level apt. 11800 Grant Rd. Apt. 1009. Cypress, Texas 77429 @USCG @houstonpolice @GovAbbott #HurricaneHarvey"
https://twitter.com/trisharayb/status/902353883833536513,902353883833536513,Abandoned #Husky chained up to trailer needs #rescue. 2105 Matilda St. #Houston 77039. Water rising. #Harvey #Dog @bnjhuskyrescue @KHOU @ABC
https://twitter.com/TxSoonergalAD/status/901887164509806592,901887164509806592,@KPRC2 There are still stranded residents in Meyerland 8814 Sager Dr posted in FB long wait or disconnect for 911
https://twitter.com/VajennieMonolog/status/901988876398579713,901988876398579713,"Need a Bellaire rescue at 4906 Holly, Bellaire, TX 77401. Raquel Wacher's mom. On waitlist currently through City. #cajunnavy #HarveySOS"
